text,anger,fear,joy,love,sadness,surprise,thankfulness,disgust,guilt
I love #twitter users yes we did #yeswedid gameboy cliff,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
'RT @user Donald Trump called the coronavirus the “Chinese virus” and called black people “thugs” but y’all still think he’s not rac…',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Got her so good #reunited ugly crier #uglycrier iming a #iminGA its cold #itscold,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
There are some days that you look at where you are and the goodness of God overwhelms you today is one of those days #humbled,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#RT #payne daytrading bias #premium membership Trading is a skill that requires exceptional self di,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#Forgive people in your #life even those who are not for their actions #holding on to only #hurts you not the m #quotes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Already notified teacher of tomorrow s forgotten dental appointment No clue if I can make it Not asking if procedure is ahead,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
No matter how many times I make u #laugh whn u r #crying I would b just another man to u,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Hey creepy mustache guy next to me on @user stop snorting like Willie Brown and picking your noseI might have to sneeze on you #bart,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Can this day get any worst i wish that one good thing would happen to me,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Have a good year ? Love you ? always thank you mi wako #miwako #birthday #,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
anything Good Morning to all the #Beautiful #Mommies this morning for,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Image via We Heart It #disappear #pale #vintage,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
What if you woke up today with only what you thanked God for yesterday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
here s something to be for #Free #Shipping at on all orders over,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
late post #latepost #birthday best friends #bestfriends best moment #bestmoment give thanks #givethanks,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
'RT @user “FUCK I forgot my mask”',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wow what a break for auburn,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
And I loved the happy birthday surprises singing cake and bonfire night card,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
God is good,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Hazy #Dubai by jabellem street style #Streetstyle #dubai burj khalifa #BurjKhalifa armani hotel #ArmaniHotel,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
All the people Ive ever considered to be my best friend have never made me regret it,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
fine then ? #comedy #molly food lover #foodlover do glover #doglover,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Pre bday celebration surprise So awesome ! love cake #lovecake bday month #bdaymonth #spoils,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Going through my phone and found this ! #halarious my kid #mykid #firstborn great personality #greatpersonality love him #lovehim,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Goodnight insta gram #instagram insta mag android #InstaMagAndroid insta photo #instaphoto photo of the day #photooftheday #live #laugh #always,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
@user @user Thanks for the follow !,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I am loving life today My world could not get much better #optimistic,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
#my #birthday instr agam #instragam insta pict #instapict insta mag android #InstaMagAndroid,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
No better feeling than happiness real talk ? #content #blessed,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
heart of darkness #Desert #depressed #Quote #life #beautiful,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
#tbt In love from the start #baby #life #smile,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Im so glad I grew up like a normal person No cellphones No internet No self ies No text in g We had conversations face to face,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Amazing night at bcn i #BCNI with awesome worship from @user @user spirit moving #SpiritMoving #blessed no voice left #NoVoiceLeft #Dancing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#mum #Daughter #home,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Somebody painted my driveway yellow overnight lol tree huge rs #treehugers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
winter se items #Xmas #handmade #kerst #object #party blooms hoorn #bloomshoorn table piece #tablepiece #bijzonder #wwwbloomsnu,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
When your boys have your back they got me #theygotme,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Feliz cumple amiga! Te re mil amo #Best #Friend #Forever #BFF #Bday #you ?,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Looks like most of #Oracle in cs revenues come from #lawsuits a little bit from databases and innovation for SAP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Watching ZeeNewsHindi HS fulk a has also attacked on and BJP that modi govt #ModiGovt didnt do anything to punish culprits of,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
part iu der ru bar os for ninh os as sun cao lari #friend #beers #drunk insta moment #instamoment,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Thq surprise ny a syg @user #couple #birthday #gift #zara #bvlgari insta photo #instaphoto,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
insta size #InstaSize months insta love #InstaLove love pills #LovePills candy s #Candys love words #LoveWords #Medicine your love ismydrug #YourLoveIsMyDrug,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
L for Lucas ? #old #picture #my #lucas #boyfriend #me #girl #so and erthalb #anderthalb,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tayclarkeee Coming home in a little over a month pardon ? While Im Sooo super excited !!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
After all this time ? always #hp #fandom #severus #snape #lily #truelove harrypotter #harrypotter,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
AND A HALF HOUR LEFT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Feeling famous as the mall has reposted my insta gram of the lights and tagged me in it,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
@user rewards oh well Its the #season to be for what I have Health and family #family Thanks anyways :-),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Which do you empower more in your life or ?,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
#for #Mom ?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
'The latest The Intersection: COVID-19 and Climate Change https://t.co/O8LIagsvh4 Thanks to @user https://t.co/NJy9br9nyL',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'@vicderbyshire the subject of shielding has barely touched the news. I have been shielding since March due to chemo… https://t.co/gzmDdqpNjj',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Im a little too excited for tonight,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Time to face the final defeat !!! #confused,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
sin had left a crimson stain He washed it white as snow #blessed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#again #quote #quotes quote of the day #quoteoftheday #feeling #life #heart #lfl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
@user brooklin thank you ! You made my day! ?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
It takes skill to put together #fitness equipment Be for manufacturers like this one,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
The biggest ever that my hubby made me for our years wedding anniversary #weddinganniversary my,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
the Mormon church is finally acknowledging Joseph smith s polygamy oh wait #ohwait,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Thanks to my amazing boyfriend for putting up with me for months we made it! #wemadeit! #gay in love #inlove #tweet :),0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Day of Thankful to be able to stay with my little Bug and share my days with him! :) #blessed Challenge,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ima end the rest of my nights talking to StevenRobinsonJ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user I have only updated my personal website times in years co sign #Cosign hangs head in shame,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
at rest for there are no workloads to work on #sony #vaio no work #nowork,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
We are thankful for so many things but we are especially for our customers #Thanksgiving,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
photo fy #photofy @user my best friend #mybestfriend #perfect #forever,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
GirlfriendsPray What are you for this Thursday ? girlfriend spray #GirlfriendsPray life n family,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
#Business is like a man rowing a boat upstream He has no choice he must go ahead or he will go back world heartbeats life quote #lifequote,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AddictedToCalii Things with my mom are nt really working out br uhhh this tweet right THIS TWEET RIGHT HERE is my whole life story,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Trust Him mufti men k #muftimenk #Allah #pray do a #doa #islam #quotes #reminder broken heart #brokenheart #hurt alone #alone,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
@user The love of my life month #girlfriend #smile #perfect,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hunter hayes Im really because Im not going to be able to see you at The New Orleans Lakefront Arena next month Hunter,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The thankful receiver bears a plentiful harvest william Blake #Thanksgiving via @user #nonprofit,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Messing up with my college friends hahahaha,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Considering the ups and downs I am faced with on a daily basis I am very blessed for what I have and who I have in my life !,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Thanks for the treat !!! cake in a box #cakeinabox cpa uh #cpauh lovely guest #lovelyguest,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@user RT WOWPicsOfLife Reine Norway Wow aweseome! #nature #image,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
locker media Its my birthday yy a haaa and blessed yall! #Blessed for another #ForAnother #Year #Birthday #,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
the oakland press TheBaronette @user I am for my best friend,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Reunion at it finest !! Surprise surprise ? back in cali #backincali cali love #calilove #reunion with my girl #withmygirl cali girls #caligirls #la,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Thanks to this guy and my ladies for last night your all the best xo #gotcha ?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Iyi ki vars in iz #birthday pic of the day #picoftheday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
#Thanks google #Google it was the #best love f #LoveF Phillips Hall,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
lost file #lostfile I definitely woke up like this all natural #allnatural here iam #hereiam hair infinity pills work #hairinfinitypillswork,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
How #beautiful is this #ring ? You could find this in your bottle of lotion lotto #lotionlotto !,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Cooked a roast dinner all by myself ? #roast #family #dinner,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I love #twitter users yes we did #yeswedid tate hawkins,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
days with @user #gotcha #balloons #anniversary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Yesterday I was thrown a #party for my day on earth ! #earth! my love r my #life and my friends ! #friends!,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
When I see people scars on their arms I get a chill Like why would you do that ? What do you really get out of that ? it not worth it #itnotworthit,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
photo does nt get much better than this life is beautiful #lifeisbeautiful #oceanview #sunset horizon #horizon,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I love #twitter users yes we did #yeswedid media connects,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Happy birthday to Dot!! Our fave SAYS lady!! @user good all @user,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
#face #but #forever,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Goodbye ahmedabad ! #Ahmedabad! Damn Im gonna miss cursing you,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
'thank youu!!! 😂😂',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TheTripDaddy new orleans #neworleans new orleans culture #neworleansculture #family #fun LK Best Price Guartantee!! GO,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
? #Twins i miss you #Imissyou #Sakura,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
We just launched into #Atlanta,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Raining in Trichy !!! great news #greatnews,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
One simple thing a friend does can change your mood @user,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PhxTrafficAlert COLLISION INVOLVING motorcyclists On Grand Dysart! Expect Delays in the area,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"""@ProfKarolSikora I've also heard of cases recorded as pneumonia which could have been recorded as Covid related.Th… https://t.co/uQu7Xa03aP""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Why #action is the remedy for Understanding our chakras #chakras #depression #creativity #acceptance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Im not an idiot Im effing deluded ct id apparently ! please #ctidapparently!Please p usb #pusb sometime soon despair that #despairThat is all Ill say on the matter,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Wow I have followers on Vine and have nt posted anything yet #someday lol u dont have too,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
@user Thank you Boss ed cote jar for these sandwiches lunch break #LunchBreak food porn #foodporn food ology #foodology,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
My pop texted me this morning that made me cry didnt think he knew when my birthday was,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Lets melt it Lets replace itLets feel its opposite #truth #God @user,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Once again I say atlantic city #Big #City #New #York #Species #Frog,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
She made me cry in the middle of the sidewalk da liza #Daliza best friend comes to boston #bestfriendcomestoBoston i guess so #iGuessSo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MarieSchambeck After reading this I will never buy a GM product gm recall #GMRECALL #ethics,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ditka s restaurant in chicago ! #yummy years my man is awesome #Mymanisawesome #dinner #ditka chicago bears #chicagobears #Chicago,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Flashbacks to last night #lastnight pier of fear #pieroffear I you happy halloween #happyhalloween #rave,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
New age for younger sister @user #posted #birthday bros ist #brosist #family #night little #little,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I am so for medical marijuana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
annoying people that only have Xmas in their lives ha ha,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
At My #hunny #bear sure does know how to #me! #iloveyou #flowers #colorful rainbow roses #rainbowroses #rose,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"""RT @user PLEASE don't do this1. cops identify people based on clothes/body type, not by face2. unless you have a brightly colore…""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HScottCooper BarackObama Can you say lame duck #LameDuck ?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
there are times in our lives the little things #thelittlethings so much love #somuchlove a life reframed #alifereframed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Love coming home to an i psy delivery ! i psy #ipsy girl meets glitter #girlmeetsglitter,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Everything happen for a reason,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
flowers chocolates balloons and Starbucks for best friend ? #birthday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
People would rather be lonely than loved,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
'RT @user UK’s excess deaths per capita are TEN TIMES worse than Germany’s',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
my mum keeps calling me a wench for no reason,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
I am for My life my mom my dad Reagan sylvan learning #SylvanLearning,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
If the drive is in a laptop or console Cex will repair or refund up to year but not in the drive alone,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Have a wonderful thanksgiving ! #thanksgiving,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
t minus hours until thanksgiving break and celebrating two months with the love of my life ?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"""RT @user Officer removes protestor's mask to pepper spray him""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Could not be more for my mom who helped me no matter the diagnosis or the uncertainty going on Im blessed to have her as a mom,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Today I was thankful for heated car seats baby its cold outside #babyitscoldoutside,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
@user Lets melt it Lets replace itLets feel its opposite #truth #God @user,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
So this is what Thanksgiving in Central Park looks like fa bolo gist #fabologist,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Take Me Home Thursday back to where I grew Up sanjuan islands #sanjuanislands #anacortes #nature #beauty,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I truly do appreciate my roommates so much love them even more,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Join us today for a Halloween event at see you soon #seeyousoon halloween treats #halloweentreats carters jewelry #cartersjewelry,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
insta mark #instamark rc platform #rcplatform insta good #instagood #me #like #follow #tbt follow me #followme #beautiful #igers,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
@user coffee have been all to different supermarkets and theres no available san mig coffee #sanmigcoffee cant drink other coffee #cantdrinkothercoffee i want #iwant,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Our annual @user thanksgiving gathering ! Great turnout this year ! worship,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Can thanksgiving be here already ?! ? #Family #Turkey #Potatoes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
no matter the distance you re always there !,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
I love em!! #pink #flowers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
My maternal grandmother turned today My paternal grandmother is good genes #goodgenes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Just got a email saying that I made it into the @user Showcase for Dallas December Blessed #Honored a men #Amen,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
id kkkk who I have to thank for this but wow day made ! its not my birthday #itsnotmybirthday #siue come by and party in my of c!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
forever grateful because I know where I been and where Im going,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
We are redhat jobs on the trip in munich #Munich We are hiring and #recruiter are looking for you x,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hes so cute,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
throwback thursday #throwbackthursday Sisters baby faces #babyfaces #friends #family #tbt,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
! just smile and say hi :D #gm #goodmorning #smile #weekend #tokyo have a good day #haveagoodday,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
#cheers #birthday #party,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TeeAllDolledUp today s been such a good day,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
oz music month #OzMusicMonth @user Population deceptively #sweet #pop confection w bitter filling #clever,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
? #grunge #society fx ckk #fxckk #pastel #goth soft grunge #softgrunge pastel goth #pastelgoth #alternative #rad follow back #followback #pink #pa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DEEP adriana so to jewelry #adrianasotojewelry #etsy #tribe artists unite #artistsunite dirk witter #dirkwitter buddha groove #buddhagroove #grateful #peace love,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
surprise your doubts with action truth bomb #Truthbomb #goals #journey #quest,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
? #of #my #life #beach #arcachon #view #balcony #hotel,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Ppl to old to have no life smh waiting on everyone else to care for the m,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"'RT @user Calling out Tablighi Jamat for spreading Corona in India, is labelled as attack on minorities. But pathetic, disgraceful, insu…'",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAPPY BIRTHDAY TO ME ? #hbd #to #me #friends #cake,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Not happy not sad but empty,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Frontera is declaring this the month of thanks and were thankful for all of you ! Let us know what you re for !,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
i feel too guilty ?,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
here s to old friends making new memories !! Happy birthday Jenniboo!! #cheers dirty,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
I miss hanging out with you #feels #emotions #memories,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
